,time-time-1,time-time-2,time-time-3,time-time-6,time-time-9,time-time-12,time-time-24,time-time-36,time-time-48,time-time-60,time-time-72,time-time-84,time-time-96,time-time-108,time-time-120,time-time-180,time-time-240,time-time-360,time-time-480,time-time-600
2015-06-11,1.8017704815664486,1.7663542491536808,1.737772768539983,1.686373772745605,1.6748822372785461,1.6915194892288947,1.894579249499809,2.1455886517600735,2.364385237496855,2.5401013840424627,2.679545004268459,2.7917261795231028,2.884021158699499,2.961769688328109,3.0286912858190376,3.26886413424138,3.427791908604831,3.63537433820773,3.761368544898299,3.837517848813617
2015-07-10,2.2642830509012906,2.2639368310660393,2.2643722010611986,2.269880174955388,2.2807688607563588,2.2960002140813662,2.384620949576439,2.492396305051765,2.6003165025454753,2.700044501851618,2.7887578739428323,2.8663211653013114,2.9337735514659586,2.9925492344566997,3.0440988912030966,3.232084990550022,3.359770991210275,3.537977363141905,3.656657812114451,3.738018621120406
2015-08-11,2.321000193175402,2.301036132370812,2.284084197141739,2.2490618663897455,2.2336889902596058,2.233532371895432,2.3231382133607488,2.4689831353187643,2.6147638165014166,2.7420184993087906,2.8476114054008055,2.933885031257186,3.004566344008347,3.063218084118723,3.112769337491045,3.2851005370724073,3.4012543291900443,3.565678963847689,3.675351470286309,3.7501461336662523
2015-09-11,2.145105459693555,2.144115046091712,2.145301990478473,2.159518725733994,2.1855672846995757,2.2192989931270297,2.3819371250170325,2.535478539821728,2.66007363929235,2.7580276623655458,2.8357335007493405,2.898868817412896,2.9515935622015124,2.996775105949947,3.0363608299402247,3.1852939718248363,3.291333536237952,3.442319657302433,3.544970126319325,3.6156002099613755
2015-10-10,2.270504801267525,2.2596203984574466,2.2522284293904162,2.246522745255228,2.2581897014959513,2.2803831697714574,2.4034294720349494,2.5177971079385975,2.607579660116815,2.678180847958157,2.7359150492418225,2.785106733853858,2.828433963358761,2.8675427697505915,2.9034706467377664,3.053009124675436,3.1717588389250957,3.3531687866778426,3.4817339376023657,3.571475040532814
2015-11-11,2.464384795896253,2.461812303728995,2.4601960649295305,2.460308899072078,2.4664489488001,2.4770958153284712,2.5438576370757024,2.6205860086425674,2.6904223284249027,2.749369854437446,2.7982357702638563,2.839192136596838,2.8744312530471134,2.905732479167307,2.934398781480516,3.060264660342962,3.172563365331808,3.3545088783697015,3.47982275488656,3.564490112031871
2015-12-11,2.3585846812483813,2.362016961212744,2.3656537733367635,2.377611733104028,2.390808856291843,2.4048824715476913,2.4648165154395407,2.5233413131844817,2.5762340166755338,2.6227945995005757,2.663763322481037,2.7003099837588325,2.7335814544132955,2.764530061294095,2.793875673520028,2.9290994445152614,3.0528873392722424,3.2559264049354937,3.397326282254193,3.493484676228258
2016-01-11,2.249586664562945,2.256731189628146,2.2637402627191245,2.2839864352179893,2.3031247133379393,2.321232626873213,2.384744196675438,2.43680184941045,2.480427364461816,2.517906898412582,2.5509545771297186,2.580841881903475,2.608499695705821,2.634598534984568,2.6596114085635767,2.776455387850349,2.884823488039881,3.067509443218469,3.19876629702211,3.2894148775862635
2016-02-14,2.199475268220849,2.2073154200765557,2.215009546343865,2.237248585430479,2.2582886717239323,2.278210345075484,2.3481544672868693,2.405460160022095,2.4533109857989905,2.4941384511648197,2.5297861891618822,2.561640224583118,2.590732074336918,2.617820124293259,2.6434536631649665,2.7598734333864123,2.865246562702792,3.0417981997551404,3.1691214430719654,3.257481547778709
2016-03-11,2.0497425161995593,2.0253703556803586,2.013132638377494,2.015428546340492,2.040275520263296,2.068823126348094,2.1620219078531244,2.2304702650523653,2.288723085900996,2.3413505193367223,2.3900166003974315,2.435509984021178,2.4782852538962907,2.5186445297717066,2.5568103904567203,2.720056079741604,2.84697667982555,3.026389971003347,3.1421373173846994,3.2198989481535865
2016-04-11,2.0261158528211825,2.039552200492084,2.051312593741915,2.079236916358779,2.100094505578275,2.1171219420485428,2.1730540025299705,2.226121201444219,2.2785433642707784,2.32929930193295,2.3778173227420565,2.4239054821807873,2.467551903286314,2.5088244782829774,2.5478257836138725,2.7128808071287076,2.8379787096035862,3.0087524592825834,3.1151628713304955,3.1853702843874263
2016-05-11,2.1519164299729616,2.1597956873153326,2.167553895073586,2.1901330641974477,2.211730220907023,2.2324185752900636,2.3073465704391634,2.3722101644595637,2.429499341614508,2.4809816028575082,2.5279149527361047,2.571198529765885,2.6114789984539306,2.649225586426873,2.6847829217591275,2.8369283701594217,2.9565709718484414,3.128004696020768,3.239334422216286,3.3140581222195826
2016-06-12,2.155366540478895,2.16318404802532,2.1709452419664923,2.1938952456187035,2.2163537807653446,2.238332069819355,2.3216583300305915,2.398133970221083,2.46836319414666,2.532896733278286,2.5922366063320186,2.646840451376104,2.697125469248625,2.7434720134812274,2.786226858711849,2.9562656598550365,3.073748597429041,3.221374800449641,3.3129643541340257,3.3815529810309912
2016-07-11,2.1209174356529923,2.122652372991505,2.1392831834617683,2.182172273378214,2.2087618149827812,2.228902973905601,2.29143880519082,2.3448056260759187,2.3940512697872958,2.4402929084813096,2.483986074705187,2.525392096218103,2.564695278261026,2.6020422315368283,2.63755782684328,2.7912121255021067,2.9123771290067935,3.0863230419543846,3.200616343845336,3.278612486321803
2016-08-11,2.059453969943995,2.0638645734576757,2.0682557071825936,2.081313184958209,2.094198641328124,2.1069144461873957,2.1561274651119353,2.202807707058848,2.2470925246692994,2.2891121547438975,2.3289900750537984,2.366843343575637,2.402782921008443,2.43691397738889,2.46933618358166,2.6089517895192635,2.7180830410705985,2.8738655693699426,2.9785129938655155,3.0557018997482963
2016-09-12,2.0276431046971726,2.0350369246356292,2.042359366148821,2.063906740212085,2.084841238508211,2.105184121884974,2.18103842825509,2.2489393781350357,2.3099223569699308,2.3648812387494127,2.414587816007561,2.459708574151797,2.5008191711718495,2.5384169349072967,2.5729316477730455,2.7106449022150745,2.8100945892843505,2.949502638648207,3.0462483309768507,3.1178822266914525
2016-10-11,1.9467641434847713,1.9573534723131156,1.9677000871683963,1.9973525149058433,2.025060233143421,2.0509862557288905,2.1396748116111075,2.2097566623726665,2.26667304074465,2.3142275577886844,2.355072563208275,2.3910528925763983,2.423448453250973,2.4531451233082264,2.480754907202569,2.598492309730795,2.6937947860317113,2.8367444437886693,2.9336620807907017,3.000582850718322
2016-11-11,2.0290955437305462,2.034300504655818,2.039496783319437,2.055027994147606,2.0704618533405346,2.0857854039807338,2.145758355190522,2.203214904106126,2.257791894695539,2.3092937097457495,2.3576486883559093,2.402875209360346,2.4450554455429576,2.484315189558657,2.520808471747527,2.6679083076993106,2.7714065101878353,2.9077676087912407,3.000865254416316,3.0749009910915532
2016-12-12,2.3963559895239293,2.391402500814049,2.405119243682012,2.4492974039391164,2.477974283600019,2.4989598098587784,2.56056845744716,2.6110786599832125,2.6568521224595685,2.699297363283669,2.738987377017922,2.776248827217479,2.8113099090680453,2.8443500967556723,2.875520421642789,3.007517269175804,3.108203677966964,3.2472220679770096,3.3349830802984433,3.393392437586234
2017-01-11,2.38524468640883,2.4481408669644233,2.50217585464516,2.574844848675924,2.6061513172889796,2.626671441000619,2.681850129238248,2.7261191922078396,2.767233534021937,2.8065372015235432,2.84435944180761,2.880775605201146,2.9157903028725443,2.9493933841244746,2.981578653176287,3.121716997216312,3.230543707122932,3.378584870081172,3.4681929108824865,3.5255743038852785
2017-02-10,2.410293187710671,2.443278735751995,2.4734481959963395,2.5494679219489993,2.6079948862934175,2.653394629205359,2.759305593760829,2.8142038771538194,2.8567725516128575,2.897825868371689,2.9394461028556234,2.9813311457347322,3.022765757164126,3.0631499252586294,3.10208362438565,3.2703079941553743,3.3968950718810857,3.5628959230755206,3.6607461133887536,3.7228158622635044
2017-03-10,2.5111993053675428,2.537746248273537,2.5619384491823625,2.6224394342097517,2.66843848845634,2.7036484535900565,2.7836880539945583,2.8253150034449264,2.8603028773774115,2.8968115775966257,2.9357590843871186,2.9762217279230128,3.017084590552652,3.0574602569388647,3.096733226773948,3.267525424366322,3.393887841844833,3.5519623219364744,3.639978084317959,3.6940829998953344
2017-04-11,2.7056066464194664,2.7322631402403963,2.756421808170931,2.8160744448153516,2.8603005941701896,2.89301914251211,2.9586394190191205,2.982465264297267,2.998747019359409,3.016729501691124,3.037867230065643,3.061527161698799,3.0867540499018293,3.1127387662919235,3.138888631965514,3.2617330781138407,3.3629000005104506,3.5051040390629846,3.5931219679266015,3.6500914271578346
2017-05-11,2.779642671855112,2.827234426305036,2.871588587871991,2.987460823113744,3.0815825983169,3.158249434640889,3.349269690228469,3.439266325381228,3.4855450284751215,3.5127197504727623,3.5316396772367304,3.5471544930981826,3.5614148498500744,3.575327625402336,3.589220780559531,3.657851786169014,3.7180637995016843,3.8026944493828445,3.852764945606201,3.884024678625502
2017-06-12,3.280776049798217,3.2602946108042348,3.3060486104391758,3.4233673492779384,3.473932182512845,3.4976590182491254,3.5256201332225934,3.531357105789136,3.535116652107115,3.5401132378327795,3.5468806971250517,3.555294960798238,3.565060142904729,3.5758565318254263,3.5873896287524376,3.6486040448071444,3.7050186278770116,3.7886080739364174,3.8408208808448028,3.8743272009883207
2017-07-11,2.9756891751562486,3.0268079049066636,3.07203686378302,3.178790657519096,3.2527745706099624,3.3041477568800572,3.396056823376577,3.424488066089441,3.441295809152224,3.457113279210223,3.473550199276109,3.4904844247547957,3.5076004566223933,3.524655089127446,3.5414888332691867,3.619894119696789,3.6869501836556546,3.788953903309624,3.8559040082423266,3.896471145916469
2017-08-11,2.1177377839232427,2.330704766415259,2.4950846621366605,2.8044870912167967,2.9663494551734186,3.061299542131026,3.2278467498558405,3.3020206668285823,3.3521383773687097,3.392100786963297,3.426558695620915,3.457519064853595,3.485997016161484,3.5125665092426455,3.5375806228915425,3.6454696756378278,3.732196439732809,3.86005285467295,3.9427482453673752,3.992830055353717
2017-09-11,2.792055165862805,2.863266979896531,2.926619377319881,3.077700015508141,3.184045555474893,3.258968222511045,3.39594554850845,3.43776626406982,3.4605823269648974,3.481374938899374,3.5031021846367034,3.525742618105944,3.5488412637184537,3.5720136534497136,3.594996891871705,3.702857846224459,3.7956337147854966,3.937149116174882,4.030148682932095,4.086501880895323
2017-10-11,3.3158342309292204,3.2369907148661894,3.212153936614648,3.2496526990542787,3.3089136498327103,3.3524151959533532,3.432519313480149,3.467523003755789,3.4924471838654716,3.514265065473929,3.5350400350372566,3.5554768077734398,3.575803234212649,3.596059238264205,3.6162086024474895,3.713045845559828,3.798825900121628,3.9308991399200903,4.019528715227495,4.07938296755517
2017-11-10,2.555953406878332,2.885814635978433,3.0741455128962065,3.318696194710261,3.411638434355007,3.461733727497957,3.5535118999390334,3.601165332262482,3.6371432952880904,3.6679549237962963,3.6957854059937034,3.721584077790234,3.7458364582594488,3.7688216050480476,3.7907150654958577,3.8870306511838018,3.9657654397779316,4.082869115535855,4.158935560196137,4.205017732400804
2017-12-11,2.465170677678841,3.0193625673846793,3.3446374097299496,3.705620578826581,3.7679442205806426,3.7734034818089635,3.7678128227564156,3.776080663818662,3.7888382399707763,3.8031152885276875,3.8179248028376143,3.8328496365605034,3.8476862139213637,3.862325761014477,3.8767068009577588,3.943898648550837,4.002821879613766,4.09780106244753,4.167042825419172,4.215795187326736
2018-01-11,3.191737180077904,3.1616153626355623,3.2060814487175566,3.341568587853202,3.411508598768272,3.4513226426025914,3.5293705868272762,3.5743469995062287,3.6105414173780344,3.6427496017261793,3.6725349007683814,3.7005490673219685,3.727110351387277,3.7523946353374935,3.7765107217701765,3.881720794595606,3.965138159513094,4.0834012436307985,4.158664239173278,4.208459757900629
2018-02-11,2.4348649334492474,2.654851027075517,2.8146360685291256,3.061554564024935,3.163947367713041,3.220123495107765,3.3256745499243063,3.3826106631542543,3.426535671070165,3.464597304194813,3.4991995773784264,3.531390524070557,3.5617091477959733,3.590467754738171,3.6178649002251184,3.738161127753936,3.8358673589290904,3.9792340381940443,4.070029046185954,4.122883786137883
2018-03-12,3.099089050402749,3.1079451349731624,3.1166507336954195,3.1418970147396985,3.1659026038155895,3.188746641535801,3.269916802182724,3.3376245773191346,3.39494715394384,3.444227043625844,3.487244433063161,3.5253500576730374,3.5595674350537534,3.5906713651648547,3.619248082449175,3.736506965582083,3.8266613945034598,3.9564288312189264,4.0406242419249985,4.09658691337647
2018-04-11,2.679362187934271,2.6403893534172376,2.6542626910720712,2.790467913866437,2.919186807876109,3.010031974845541,3.1823117000094463,3.259320104998847,3.310865487061101,3.351689948510072,3.3867268841323743,3.4181043801066338,3.446898125230229,3.473715731970324,3.4989304745169996,3.6074404239249893,3.6944971962510893,3.8227099918326166,3.9055977853627977,3.955798054588924
2018-05-11,2.5746260602412705,2.555028292288854,2.5864595923374574,2.6897582592925136,2.7511648875502863,2.791765404909285,2.89503642341826,2.9709560910374364,3.036789997647495,3.096261136209663,3.150811525032002,3.201213743406298,3.247975403187326,3.291475240206313,3.332018575415367,3.498385877655084,3.6193107419982384,3.777167524549704,3.871148127121976,3.931354318017677
2018-06-11,3.081246393396597,3.022925105691808,2.991876940449352,2.98300920611366,3.0193123204498793,3.06061237590217,3.1727936682244002,3.2345618468430515,3.2794274060263584,3.3168870025215202,3.3501923607512074,3.3807528031980363,3.409285148552589,3.436198058893625,3.4617458082270587,3.573559186909992,3.6646767427159626,3.8003140577923973,3.888855744985868,3.9429948195687787
2018-07-11,2.2265799993281914,2.2209696410599498,2.2634343098942886,2.4613002877742325,2.626685499612096,2.7400899932789713,2.950564520392835,3.0418063908070185,3.101384819587657,3.1477317744850826,3.187011902975997,3.2218815539738914,3.2536810445047903,3.2831654344318615,3.310796846130897,3.429106621178311,3.5237426196228943,3.6633167360031056,3.754112498360988,3.8097274243564416
2018-08-10,1.8858241672627725,1.8698731645368059,1.8915532667035124,2.050748464228535,2.2281827595287615,2.374930303691953,2.696210614406671,2.8386410088537324,2.9270552472354603,2.9929658947973308,3.047050091917616,3.0939055864074994,3.1358473095055857,3.1741750758164082,3.209680717059849,3.358333901931906,3.4743692925357585,3.6416636793989685,3.747434405537742,3.8099022310764465
2018-09-11,2.248265458430773,2.1871524037440295,2.1695641262295533,2.2501748756936677,2.394458324019175,2.5326500644761385,2.87460419248817,3.0329396992016826,3.129172791439395,3.1993268996189244,3.2558888320311077,3.304242228775025,3.3470939387061,3.3859603081533365,3.421762045148887,3.5703181852790724,3.685667930330541,3.852552263086272,3.959514955811198,4.0242817149099865
2018-10-11,2.0551613766140475,1.8981961087518575,1.8719996233201488,2.0623765907403993,2.287841982593397,2.453325401365261,2.765414705885036,2.897361362694413,2.9811882472118403,3.045030537692682,3.0982960028836874,3.145035406014897,3.1872900680100744,3.2262077532487137,3.2624890370797064,3.4163155332822934,3.538123923296434,3.7162616763583793,3.831036203668641,3.90054085318349
2018-11-12,1.9450347104219947,2.000569091154861,2.052374192862584,2.1882672353462405,2.299909510224904,2.392508912454024,2.6402947763744953,2.7827445313546892,2.877826801239043,2.9491189679165863,3.0070713486050864,3.0567482856532924,3.100825050975832,3.1408301676422963,3.17769880427661,3.3308114170092997,3.449790880998135,3.621997973308914,3.732391580778481,3.7992322827040033
2018-12-11,2.478435795745728,2.46976782333628,2.4630006364669157,2.4522607937878758,2.452651317722623,2.460912199710415,2.5325329123362206,2.618449271586345,2.6960852010131955,2.762082705048564,2.8180608287940183,2.8663294053214803,2.908808883427652,2.9469002384947665,2.9815856811478474,3.122130287988114,3.2289816842080508,3.382611532575226,3.481854058094442,3.543284804608014
2019-01-11,2.2036769540441554,2.2169533103723027,2.2299116836702972,2.2669703043143863,2.3014851874090505,2.333672579324794,2.442861212611669,2.5279283076759858,2.5960689608821923,2.6522997929011676,2.7001069697477984,2.7419041349490474,2.7793555078515677,2.813603437282705,2.845428328449868,2.98181201748761,3.0933900655496656,3.2609638016836,3.371688087410707,3.444054052254685
2019-02-11,2.144862558366036,2.155410960125518,2.165808467156202,2.196121652761857,2.225168614495161,2.2530142879345227,2.353568948302839,2.439293740035668,2.5129920732098574,2.5769274268340543,2.6329256789999875,2.682458292767058,2.7267099094205536,2.7666332454550395,2.8029936547953103,2.949048325748377,3.060640262167394,3.2299983427278547,3.34821685960654,3.4255356276136695
2019-03-11,1.8327220282880532,1.8606557961064654,1.8898459758514117,1.9796791487695535,2.0661092570347726,2.144819646843088,2.374728932045237,2.5106815161900773,2.600715832195886,2.6680997069788734,2.7230698244196145,2.770419764502928,2.812619056602637,2.851060732652716,2.8865928563276047,3.0349524214637493,3.1508141796814924,3.318973912855858,3.4269198807580485,3.4922817908982635
2019-04-04,1.9644007801793975,1.9876214616400343,2.0102948097732773,2.0751718305123408,2.135615090749853,2.19196242633485,2.382282033180126,2.5281200867146287,2.6414922599747985,2.731123591573494,2.803347405774754,2.862758842735488,2.9126901175224438,2.9555562070124575,2.9931063179674764,3.135050856048455,3.2387026616463,3.388055787810306,3.4859271734780544,3.551271167311295
